store_county,month_id,sales
29-Timis,202204,717.56
29-Timis,202205,1338.44
29-Timis,202206,762.69
29-Timis,202207,622.17
29-Timis,202208,1002.16
29-Timis,202209,335.78
29-Timis,202210,765.76
29-Timis,202211,919.25
29-Timis,202212,940.1
30-Brasov,201901,111.02
30-Brasov,201902,129.05
30-Brasov,201903,244.48000000000002
30-Brasov,201904,152.41
30-Brasov,201905,99.77
30-Brasov,201906,153.06
30-Brasov,201907,60.89
30-Brasov,201908,233.38
30-Brasov,201909,108.05
30-Brasov,201910,193.88
30-Brasov,201911,197.51
30-Brasov,201912,220.20000000000002
30-Brasov,202001,940.97
30-Brasov,202002,1142.01
30-Brasov,202003,356.3
30-Brasov,202004,303.78
30-Brasov,202005,147.68
30-Brasov,202006,173.17
30-Brasov,202007,286.48
30-Brasov,202008,343.49
30-Brasov,202009,299.96
30-Brasov,202010,401.46000000000004
30-Brasov,202011,238.85999999999999
30-Brasov,202012,482.89
30-Brasov,202101,560.3299999999999
30-Brasov,202102,774.1
30-Brasov,202103,318.57
30-Brasov,202104,848.8000000000001
30-Brasov,202105,255.91
30-Brasov,202106,80.50999999999999
30-Brasov,202107,252.39
30-Brasov,202108,502.78999999999996
30-Brasov,202109,642.59
30-Brasov,202110,327.46000000000004
30-Brasov,202111,713.09
30-Brasov,202112,1005.82
30-Brasov,202201,1483.51
30-Brasov,202202,1540.96
30-Brasov,202203,1508.1699999999998
30-Brasov,202204,275.37
30-Brasov,202205,140.85999999999999
30-Brasov,202206,295.65
30-Brasov,202207,348.78
30-Brasov,202208,361.35
30-Brasov,202209,308.95000000000005
30-Brasov,202210,150.37
30-Brasov,202211,448.56
30-Brasov,202212,435.03000000000003
31-Constanta,201901,1777.02
31-Constanta,201902,2728.31
31-Constanta,201903,1861.39
31-Constanta,201904,1770.03
31-Constanta,201905,1589.33
31-Constanta,201906,2222.1
31-Constanta,201907,2994.0099999999998
31-Constanta,201908,2942.25
31-Constanta,201909,2428.98
31-Constanta,201910,3411.61
31-Constanta,201911,2475.38
31-Constanta,201912,1798.36
31-Constanta,202001,2629.59
31-Constanta,202002,2135.74
31-Constanta,202003,2863.4
31-Constanta,202004,1557.3600000000001
31-Constanta,202005,2171.04
31-Constanta,202006,2760.03
31-Constanta,202007,2737.5
31-Constanta,202008,4731.55
31-Constanta,202009,3354.93
31-Constanta,202010,2257.87
31-Constanta,202011,2589.56
31-Constanta,202012,1854.8700000000001
31-Constanta,202101,3025.6
31-Constanta,202102,2834.97
31-Constanta,202103,3038.71
31-Constanta,202104,3353.28
31-Constanta,202105,3122.99
31-Constanta,202106,3883.4900000000002
31-Constanta,202107,4584.2
31-Constanta,202108,5057.9400000000005
31-Constanta,202109,3585.9
31-Constanta,202110,4235.09
31-Constanta,202111,3487.21
31-Constanta,202112,3596.92
31-Constanta,202201,3593.85
31-Constanta,202202,2496.18
31-Constanta,202203,2513.4700000000003
31-Constanta,202204,4770.18
31-Constanta,202205,4518.0
31-Constanta,202206,4942.86
31-Constanta,202207,4957.45
31-Constanta,202208,5221.12
31-Constanta,202209,3794.83
31-Constanta,202210,3863.44
31-Constanta,202211,4001.63
31-Constanta,202212,3275.83
32-Bucuresti,201901,3634.27
32-Bucuresti,201902,2768.39
32-Bucuresti,201903,2004.51
32-Bucuresti,201904,2486.33
32-Bucuresti,201905,2089.87
32-Bucuresti,201906,2779.56
32-Bucuresti,201907,3309.02
32-Bucuresti,201908,2516.64
32-Bucuresti,201909,4652.849999999999
32-Bucuresti,201910,3440.55
32-Bucuresti,201911,3612.08
32-Bucuresti,201912,3771.98
32-Bucuresti,202001,4431.5
32-Bucuresti,202002,2925.59
32-Bucuresti,202003,4158.65
32-Bucuresti,202004,2199.2400000000002
32-Bucuresti,202005,3266.02
32-Bucuresti,202006,3604.1
32-Bucuresti,202007,5438.94
32-Bucuresti,202008,4743.24
32-Bucuresti,202009,6113.9
32-Bucuresti,202010,7067.54
32-Bucuresti,202011,6327.49
32-Bucuresti,202012,4850.75
32-Bucuresti,202101,5425.78
32-Bucuresti,202102,5773.59
32-Bucuresti,202103,7948.45
32-Bucuresti,202104,7655.51
32-Bucuresti,202105,6122.2
32-Bucuresti,202106,7307.87
32-Bucuresti,202107,5633.79
32-Bucuresti,202108,7529.22
32-Bucuresti,202109,5145.29
32-Bucuresti,202110,6055.91
32-Bucuresti,202111,8519.41
32-Bucuresti,202112,6721.01
32-Bucuresti,202201,6561.8
32-Bucuresti,202202,5758.52
32-Bucuresti,202203,9652.51
32-Bucuresti,202204,5623.87
32-Bucuresti,202205,5889.63
32-Bucuresti,202206,3540.04
32-Bucuresti,202207,4417.4
32-Bucuresti,202208,4610.23
32-Bucuresti,202209,3793.5299999999997
32-Bucuresti,202210,4004.9
32-Bucuresti,202211,6244.79
32-Bucuresti,202212,4391.21
34-Arad,201901,26.64
34-Arad,201902,48.1
34-Arad,201903,211.60999999999999
34-Arad,201904,481.34000000000003
34-Arad,201905,594.9599999999999
34-Arad,201906,128.79
34-Arad,201907,144.52
34-Arad,201908,94.31
34-Arad,201909,182.0
34-Arad,201910,268.25
34-Arad,201911,149.19
34-Arad,201912,172.85
34-Arad,202001,228.54
34-Arad,202002,274.07
34-Arad,202003,820.98
34-Arad,202004,169.48
34-Arad,202005,127.92
34-Arad,202006,255.04000000000002
34-Arad,202007,182.69
34-Arad,202008,327.37
34-Arad,202009,177.12
34-Arad,202010,231.2
34-Arad,202011,254.22
34-Arad,202012,539.14
34-Arad,202101,344.05
34-Arad,202102,431.92
34-Arad,202103,186.48
34-Arad,202104,194.74
34-Arad,202105,408.74
34-Arad,202106,266.03000000000003
34-Arad,202107,17.73
34-Arad,202108,133.92000000000002
34-Arad,202109,89.0
34-Arad,202110,112.64999999999999
34-Arad,202111,630.09
34-Arad,202112,338.99
34-Arad,202201,261.69
34-Arad,202202,359.31
34-Arad,202203,188.36
34-Arad,202204,282.69
34-Arad,202205,200.39
34-Arad,202206,168.9
34-Arad,202207,217.11
34-Arad,202208,175.98000000000002
34-Arad,202209,70.62
34-Arad,202210,223.28
34-Arad,202211,410.33000000000004
34-Arad,202212,400.65999999999997
35-Hunedoara,201901,1631.56
35-Hunedoara,201902,1423.0
35-Hunedoara,201903,1544.78
35-Hunedoara,201904,1573.2
35-Hunedoara,201905,3667.75
35-Hunedoara,201906,1978.6599999999999
35-Hunedoara,201907,3887.58
35-Hunedoara,201908,3290.55
35-Hunedoara,201909,2640.7
35-Hunedoara,201910,4134.66
35-Hunedoara,201911,1934.96
35-Hunedoara,201912,3050.3
35-Hunedoara,202001,2020.66
35-Hunedoara,202002,1990.99
35-Hunedoara,202003,4314.1900000000005
35-Hunedoara,202004,2356.1
35-Hunedoara,202005,2086.22
35-Hunedoara,202006,2221.35
35-Hunedoara,202007,2338.56
35-Hunedoara,202008,1558.93
35-Hunedoara,202009,2382.52
35-Hunedoara,202010,2189.94
35-Hunedoara,202011,2289.6
35-Hunedoara,202012,3459.14
35-Hunedoara,202101,2368.51
35-Hunedoara,202102,2476.77
35-Hunedoara,202103,2931.12
35-Hunedoara,202104,2849.16
35-Hunedoara,202105,1666.6000000000001
35-Hunedoara,202106,3345.9700000000003
35-Hunedoara,202107,5500.5
35-Hunedoara,202108,4853.63
35-Hunedoara,202109,4994.03
35-Hunedoara,202110,4801.05
35-Hunedoara,202111,4072.81
35-Hunedoara,202112,3943.2
35-Hunedoara,202201,3642.68
35-Hunedoara,202202,3655.31
35-Hunedoara,202203,3158.92
35-Hunedoara,202204,4142.33
35-Hunedoara,202205,4168.99
35-Hunedoara,202206,4798.37
35-Hunedoara,202207,7161.62
35-Hunedoara,202208,7215.1
35-Hunedoara,202209,5701.04
35-Hunedoara,202210,5775.77
35-Hunedoara,202211,4808.6900000000005
35-Hunedoara,202212,5809.59
36-Bucuresti,201901,877.84
36-Bucuresti,201902,690.65
36-Bucuresti,201903,464.06
36-Bucuresti,201904,350.21000000000004
36-Bucuresti,201905,164.29
36-Bucuresti,201906,1806.55
36-Bucuresti,201907,173.34
36-Bucuresti,201908,167.65
36-Bucuresti,201909,131.07999999999998
36-Bucuresti,201910,57.68000000000001
36-Bucuresti,201911,119.03
36-Bucuresti,201912,63.03
36-Bucuresti,202001,15.0
36-Bucuresti,202002,65.41
36-Bucuresti,202003,1105.92
36-Bucuresti,202004,7.630000000000001
36-Bucuresti,202005,92.47
36-Bucuresti,202006,263.18
36-Bucuresti,202007,133.49
36-Bucuresti,202008,112.63
36-Bucuresti,202009,229.35000000000002
36-Bucuresti,202010,39.34
36-Bucuresti,202011,1138.73
36-Bucuresti,202012,1590.52
36-Bucuresti,202101,4696.1900000000005
36-Bucuresti,202102,4445.049999999999
36-Bucuresti,202103,2855.28
36-Bucuresti,202104,2284.38
36-Bucuresti,202105,6651.280000000001
36-Bucuresti,202106,7960.65
36-Bucuresti,202107,6096.780000000001
36-Bucuresti,202108,8197.87
36-Bucuresti,202109,8165.219999999999
36-Bucuresti,202110,6769.07
36-Bucuresti,202111,7140.59
36-Bucuresti,202112,6724.06
36-Bucuresti,202201,10661.29
36-Bucuresti,202202,8590.689999999999
36-Bucuresti,202203,12675.65
36-Bucuresti,202204,6737.889999999999
36-Bucuresti,202205,14985.39
36-Bucuresti,202206,11936.48
36-Bucuresti,202207,16080.69
36-Bucuresti,202208,19799.43
36-Bucuresti,202209,8010.9400000000005
36-Bucuresti,202210,6801.03
36-Bucuresti,202211,11011.929999999998
36-Bucuresti,202212,12330.36
40-Buzau,202210,4.3
40-Buzau,202212,14.84
53-Satu Mare,201901,67.84
53-Satu Mare,201904,122.12
53-Satu Mare,201906,73.72
53-Satu Mare,201908,64.68
53-Satu Mare,201912,41.94
53-Satu Mare,202002,127.06
53-Satu Mare,202004,247.35000000000002
53-Satu Mare,202005,331.1
53-Satu Mare,202006,392.13
53-Satu Mare,202007,212.66000000000003
53-Satu Mare,202008,209.92
53-Satu Mare,202009,131.01
53-Satu Mare,202010,265.15
53-Satu Mare,202011,165.75
53-Satu Mare,202012,90.56
53-Satu Mare,202101,104.44
53-Satu Mare,202102,118.75
53-Satu Mare,202103,143.97
53-Satu Mare,202104,172.07999999999998
53-Satu Mare,202105,29.19
53-Satu Mare,202106,226.16
53-Satu Mare,202107,591.81
53-Satu Mare,202108,125.14
53-Satu Mare,202109,345.53000000000003
53-Satu Mare,202110,22.32
53-Satu Mare,202111,22.32
53-Satu Mare,202112,274.76
53-Satu Mare,202201,10.38
53-Satu Mare,202202,2.73
53-Satu Mare,202203,76.14
53-Satu Mare,202204,403.09
53-Satu Mare,202205,433.76
53-Satu Mare,202206,367.79
53-Satu Mare,202207,353.75
53-Satu Mare,202208,344.1
53-Satu Mare,202209,41.72
53-Satu Mare,202210,86.69999999999999
53-Satu Mare,202212,80.84
54-Neamt,201901,113.88
54-Neamt,201902,9.1
54-Neamt,201903,195.06
54-Neamt,201904,77.84
54-Neamt,201906,50.83
54-Neamt,201907,60.3
54-Neamt,201908,51.72
54-Neamt,201909,29.740000000000002
54-Neamt,201910,80.08
54-Neamt,201911,102.94
54-Neamt,201912,74.25
54-Neamt,202002,47.330000000000005
54-Neamt,202003,132.0
54-Neamt,202004,4.25
54-Neamt,202006,594.24
54-Neamt,202007,1256.21
54-Neamt,202008,1320.0
54-Neamt,202009,2349.72
54-Neamt,202010,901.19
54-Neamt,202011,453.23999999999995
54-Neamt,202012,1345.14
54-Neamt,202101,2043.07
54-Neamt,202102,2075.46
54-Neamt,202103,1639.3200000000002
54-Neamt,202104,837.02
54-Neamt,202105,118.8
54-Neamt,202106,107.97
54-Neamt,202107,4302.62
54-Neamt,202108,1392.54
54-Neamt,202109,3365.4
54-Neamt,202111,3992.4
54-Neamt,202112,2458.95
54-Neamt,202201,4603.200000000001
54-Neamt,202202,787.2
54-Neamt,202203,1065.0199999999998
54-Neamt,202204,1535.4
54-Neamt,202205,2667.48
54-Neamt,202206,3146.25
54-Neamt,202207,5143.5
54-Neamt,202208,3272.1
54-Neamt,202211,14.22
58-Cluj,201902,22.080000000000002
58-Cluj,201903,21.0
58-Cluj,201904,289.56
58-Cluj,201906,16.08
58-Cluj,201907,411.55
58-Cluj,201908,835.42
58-Cluj,201912,17.16
58-Cluj,202001,44.67
58-Cluj,202002,53.64
58-Cluj,202003,67.12
58-Cluj,202005,43.160000000000004
58-Cluj,202006,102.08
58-Cluj,202007,16.080000000000002
58-Cluj,202008,26.509999999999998
58-Cluj,202009,109.0
58-Cluj,202010,20.4
58-Cluj,202012,15.13
58-Cluj,202101,40.32
58-Cluj,202103,43.87
58-Cluj,202104,16.39
58-Cluj,202105,53.53
58-Cluj,202106,292.11
58-Cluj,202107,209.83
58-Cluj,202108,68.39
58-Cluj,202109,105.67
58-Cluj,202110,32.379999999999995
58-Cluj,202112,166.8
58-Cluj,202201,258.54
58-Cluj,202202,241.87
58-Cluj,202203,67.5
58-Cluj,202204,704.5
58-Cluj,202205,203.01
58-Cluj,202206,109.91
58-Cluj,202207,226.42
58-Cluj,202208,98.93
58-Cluj,202212,72.32
